4 27.7327003479 -82.6877975464
3 27.7362003326 -82.6690979004
2 27.7712993622 -82.4142990112
3 27.778799057 -82.6822967529
9 27.8222999573 -82.2797012329
1 27.8866996765 -82.5117034912
1 27.8953990936 -82.7874984741
1 27.9111995697 -82.7550964355
7 27.9158000946 -82.2289962769
2 27.9447002411 -82.7942962646
1 27.9617004395 -82.7368011475
6 -27.9666996002 153.399993896
17 27.9983997345 -82.4781036377
1 -28.0 153.433303833
7 28.0380001068 -97.0936965942
5 28.089799881 -82.5759963989
2 28.0900993347 -82.7250976562
1 28.0986003876 -82.6859970093
5 28.1306991577 -80.6998977661
3 28.1490001678 -82.46900177
1 28.176399231 -82.5953979492
2 28.2397003174 -82.7388000488
1 28.2416000366 -81.2928009033
1 28.2444000244 -82.6932983398
2 28.2518997192 -80.660697937
2 28.2518997192 -81.4381027222
1 28.3031005859 -82.7048034668
8 28.3260002136 -81.3513031006
2 28.4517002106 -81.4653015137
1 28.4638004303 -80.6725006104
1 28.4666996002 77.0333023071
2 28.4771995544 -82.599899292
1 28.4806003571 -81.2583999634
2 28.4838008881 -82.5130004883
16 28.5037002563 -81.3305969238
1 28.5142993927 -81.4429016113
2 28.6051006317 -81.3321990967
2 28.6079006195 -81.3054962158
1 28.6672992706 -81.1410980225
6 28.6963996887 -81.5233001709
5 28.7346000671 -81.4113998413
6 28.7577991486 -81.3396987915
2 28.8300991058 -81.3618011475
1 28.9318008423 -81.9541015625
1 28.9400005341 -81.9897003174
5 29.04529953 -81.3975982666
4 29.1569004059 -82.1557998657
2 29.1872997284 -81.0530014038
1 29.3005008698 -81.1948013306
3 29.3187999725 -81.1294021606
2 29.3862991333 -98.6182022095
1 29.46159935 -98.5735015869
11 29.4717006683 -98.513999939
1 29.4750995636 -95.3598022461
3 29.5039997101 -98.6681976318
1 29.5074996948 -95.0895004272
2 29.5142002106 -95.1902999878
1 29.5196990967 -98.6083984375
2 29.5559005737 -98.365196228
1 29.5673999786 -95.5189971924
1 29.5688991547 -98.2229003906
2 29.5722999573 -95.1360015869
1 29.5730991364 -82.4076004028
3 29.5897006989 -95.6328964233
3 29.6077003479 -82.0739974976
2 29.6194992065 -100.808898926
1 29.6380996704 -82.414100647
1 29.6693992615 -82.3572006226
7 29.6877002716 -95.1156997681
3 29.7448997498 -95.7311019897
2 29.7597999573 -82.2808990479
2 29.7637996674 -98.4613037109
18 29.7754993439 -95.4151992798
4 29.7961006165 -95.7826004028
1 29.8262004852 -95.426399231
3 29.8320999146 -95.7345962524
1 29.8323001862 -82.5854034424
2 29.8484992981 -90.0633010864
1 29.8687992096 -95.5380020142
5 29.8901004791 -81.3719024658
6 29.9234008789 -95.057800293
1 29.9409008026 -96.8771972656
3 29.9671001434 -90.3606033325
7 29.9731006622 -90.0575027466
1 29.9743003845 -95.6979980469
1 29.9846000671 -95.4592971802
2 29.9878005981 -95.6549987793
4 30.0018005371 -90.1743011475
1 30.0279006958 -98.1178970337
1 30.0282001495 -90.25050354
5 30.0601997375 -95.1604003906
1 30.0983009338 -95.3570022583
2 30.1145000458 -95.4729003906
4 30.1310997009 -81.7559967041
10 30.182100296 -94.009803772
11 30.2077999115 -92.0385971069
1 30.2129993439 -95.5385971069
3 30.2143001556 -90.9402008057
7 30.2187004089 -81.7539978027
1 30.2406005859 -81.6187973022
1 30.2584991455 -93.4063034058
1 30.2656002045 -81.7779998779
1 30.2700004578 -97.8662033081
1 30.2800998688 -81.4049987793
1 30.2866001129 -81.5149993896
40 30.2938995361 -81.6551971436
11 30.3036994934 -97.7695999146
5 30.345199585 -87.0728988647
2 30.3504009247 -85.8274002075
6 30.3715991974 -95.6932983398
1 30.3749008179 -89.1784973145
2 30.3840007782 -97.7072982788
2 30.3890991211 -90.0278015137
5 30.4006996155 -88.7586975098
1 30.4074001312 -86.9785003662
8 30.4416007996 -97.5986022949
3 30.4466991425 -86.875
3 30.4498996735 -91.0978012085
1 30.4519996643 -86.6292037964
1 30.4797992706 -87.8657989502
1 30.4934005737 -97.943397522
1 30.4997997284 -97.8081970215
3 30.5669994354 -96.2836990356
14 30.5795001984 -84.2054977417
5 30.5900001526 -96.302696228
7 30.6574993134 -88.1585998535
9 30.6809005737 -88.1268005371
4 30.6877994537 -98.4767990112
2 30.6942005157 -87.0271987915
5 30.6965999603 -88.1736984253
4 30.7996997833 -86.9748001099
1 31.0049991608 121.408599854
1 31.0 36.0
16 31.0536003113 -97.6420974731
1 31.0937995911 -97.7499008179
2 31.1502990723 -85.4113998413
4 31.2744007111 -92.5404968262
2 31.2814998627 -92.4692993164
1 31.3094997406 -94.7410964966
5 31.4498004913 -100.430397034
1 31.5408992767 -83.8749008179
1 31.5485992432 -84.1789016724
2 31.7198009491 -83.2132034302
7 31.7434997559 -106.296897888
5 31.7968997955 -106.387397766
12 31.9183998108 -85.2086029053
1 31.9951000214 -81.2723007202
4 32.0433006287 -81.1166992188
1 32.0466003418 -102.033401489
5 32.0750999451 -110.884498596
1 32.0806007385 34.814201355
3 32.0945014954 -84.6579971313
3 32.1222991943 -95.9226989746
1 32.1780014038 -96.873298645
3 32.2131996155 -110.887298584
3 32.2201004028 -80.7352981567
1 32.231300354 -95.2957992554
1 32.2337989807 -110.949996948
4 32.2369003296 -110.9559021
1 32.2448005676 -110.923202515
11 32.2887992859 -98.1948013306
3 32.335899353 -90.1580963135
1 32.3728981018 -81.8442993164
6 32.4054985046 -82.5401000977
1 32.4300003052 -97.1929016113
1 32.4331016541 -97.5390014648
7 32.4388008118 -110.957496643
1 32.4488983154 -93.7088012695
3 32.4734992981 -92.2133026123
3 32.4813995361 -84.9032974243
2 32.5332984924 -117.016700745
5 32.5351982117 -84.9848022461
2 32.5418014526 -83.5902023315
1 32.5702018738 -97.1313018799
6 32.581401825 -83.6286010742
1 32.6086997986 -116.936500549
1 32.636100769 -117.053199768
2 32.6371994019 -96.6811981201
1 32.6464996338 -96.9148025513
1 32.6708984375 -97.4157028198
2 32.6739006042 -101.95010376
6 32.6987991333 -97.1237030029
10 32.7080993652 -79.9438018799
1 32.7131996155 -93.6414031982
4 32.716999054 -116.995002747
1 32.7198982239 -96.9905014038
1 32.7207984924 -117.093101501
1 32.7243995667 -114.515701294
1 32.731300354 -117.039100647
1 32.7368011475 -117.127700806
1 32.7370986938 -96.9055023193
1 32.7448005676 -117.170196533
3 32.7597007751 -97.1470031738
5 32.7717018127 -117.005897522
1 32.773601532 -115.602203369
1 32.7792015076 -117.189399719
3 32.7821006775 -97.297996521
6 32.7976989746 -117.132202148
7 32.7976989746 -117.23349762
1 32.8033981323 -97.2665023804
2 32.8050003052 -116.902297974
2 32.8055992126 -89.1072998047
1 32.8072013855 -117.164901733
3 32.8073005676 -117.132400513
4 32.8097991943 -96.7993011475
3 32.8214988708 -117.084396362
1 32.8228988647 -79.8548965454
5 32.8255004883 -79.9680023193
2 32.8265991211 -96.7466964722
1 32.8339004517 -96.7714996338
2 32.8524017334 -97.2880020142
1 32.8568992615 -96.9628982544
1 32.8591995239 -97.0819015503
8 32.8666992188 -117.248100281
5 32.8806991577 -117.235900879
8 32.8880996704 -111.202003479
1 32.8916015625 -96.568397522
2 32.9014015198 -117.207901001
3 32.9085006714 -96.6315002441
3 32.9244995117 -96.8937988281
5 32.9721984863 -96.7376022339
1 33.0035018921 -96.9000015259
3 33.0167999268 -112.202796936
1 33.0217018127 -97.2223968506
1 33.0289993286 -97.1122970581
4 33.0293998718 -97.0687026978
1 33.0362014771 -96.6712036133
1 33.0483016968 -96.734703064
1 33.0581016541 -83.43699646
3 33.0704994202 -116.83719635
1 33.081199646 -96.8133010864
2 33.0957984924 -117.272102356
2 33.1157989502 -117.287002563
1 33.1493988037 -96.4832992554
4 33.1503982544 -86.2919006348
5 33.1768989563 -96.6985015869
3 33.198299408 -111.604103088
10 33.2047996521 -97.1166992188
5 33.2065010071 -96.6568984985
4 33.2229995728 -117.106903076
1 33.2408981323 -93.1992034912
1 33.2478981018 -111.789497375
1 33.2700996399 -117.28440094
11 33.2790985107 -83.6989974976
1 33.2818984985 -111.879501343
10 33.320098877 -111.873901367
1 33.323299408 -111.824401855
1 33.3672981262 -111.935699463
8 33.3843994141 -111.928703308
1 33.3899002075 -111.636703491
1 33.3960990906 -84.7820968628
1 33.400100708 -111.929000854
1 33.4393005371 -82.0512008667
1 33.4425010681 -79.1587982178
1 33.4430999756 -94.1458969116
1 33.4441986084 -112.317901611
6 33.448299408 -81.6921005249
4 33.4552993774 -102.488296509
2 33.4621009827 -82.2220001221
8 33.4645996094 -84.1128997803
1 33.4884986877 -80.8559036255
2 33.489200592 -85.9390029907
7 33.4911994934 -111.923698425
4 33.4976005554 -84.3806991577
1 33.5054016113 -86.7986984253
1 33.5061988831 -86.8013000488
1 33.5147018433 -86.5531997681
8 33.5222015381 -112.083900452
2 33.5242004395 -82.0925979614
3 33.5256004333 -117.619102478
1 33.5299987793 -117.103500366
1 33.5335998535 -80.8740005493
1 33.5485992432 -101.922401428
4 33.5558013916 -117.785797119
6 33.557800293 -82.1648025513
1 33.5586013794 -112.095497131
1 33.5602989197 -79.0440979004
1 33.5671005249 -81.6594009399
4 33.5724983215 -112.056396484
5 33.5788993835 -117.141197205
1 33.5833015442 -86.894203186
1 33.5878982544 -84.646697998
1 33.5961990356 -112.177101135
8 33.598400116 -111.866897583
1 33.6053009033 -117.717300415
1 33.6054000854 -117.667503357
2 33.6092987061 -84.0614013672
1 33.6116981506 -117.549102783
4 33.6119003296 -111.890602112
2 33.6141014099 -101.957397461
11 33.6223983765 -78.9745025635
3 33.6274986267 -117.873397827
1 33.6358985901 -79.0279998779
1 33.6403007507 -117.76940155
2 33.6464004517 -86.5696029663
1 33.6534004211 -112.246200562
1 33.6553993225 -84.0090026855
12 33.6579017639 -116.269996643
22 33.6595001221 -85.8856964111
2 33.6637992859 -84.7331008911
1 33.6645011902 -111.873397827
1 33.6669006348 -112.185699463
6 33.6792984009 -117.905502319
1 33.6836013794 -111.73500061
1 33.6888008118 -112.043296814
1 33.7010993958 -117.79699707
4 33.7140007019 -117.870002747
2 33.7369995117 -118.305297852
3 33.7438011169 -117.86579895
1 33.7503013611 -84.2614974976
1 33.7583999634 -118.316299438
6 33.7694015503 -112.248199463
2 33.775100708 -117.970397949
1 33.7843017578 -118.115699768
4 33.7845993042 -117.843299866
5 33.7865982056 -118.298698425
2 33.7929992676 -84.4431991577
3 33.7933998108 -118.121200562
4 33.7952003479 -84.324798584
1 33.797000885 -118.062400818
14 33.8003997803 -84.3864974976
1 33.8031005859 -117.828903198
4 33.811000824 -84.2869033813
20 33.815700531 -84.1100997925
2 -33.8166999817 151.0
2 33.8236999512 -83.6910018921
1 33.8321990967 -78.6491012573
2 33.8322982788 -117.880302429
4 33.8352012634 -118.328903198
3 33.8366012573 -112.118896484
1 33.840801239 -118.07900238
1 33.8417015076 -118.007598877
1 33.8423995972 -117.548599243
2 33.8437004089 -118.258499146
4 33.8452987671 -118.111801147
4 33.8567008972 -84.5351028442
1 33.8586006165 -118.000602722
1 33.8633003235 -84.4983978271
1 33.8709983826 -84.4635009766
1 33.8816986084 -117.924102783
3 33.8818016052 -117.85030365
1 33.8821983337 -84.3783035278
7 -33.8833007812 151.216705322
1 33.8879013062 -117.728599548
5 33.8880004883 -118.130401611
6 33.8893013 -118.401000977
3 33.8894004822 -118.230903625
7 33.8899993896 -84.3028030396
6 33.9009017944 -118.007301331
2 33.9057998657 -84.1802978516
4 33.9058990479 -117.40309906
2 33.9071006775 -118.076698303
10 33.9095993042 -117.612297058
1 33.9199981689 -117.208000183
12 33.9275016785 -118.065696716
2 33.9286003113 -84.8749008179
9 33.9289016724 -116.488098145
4 33.9403991699 -117.395896912
2 33.9410018921 -83.43409729
1 33.9413986206 -117.955497742
3 33.9485015869 -118.201698303
3 33.9532012939 -84.5177001953
16 33.9542999268 -84.0101013184
10 33.9650001526 -83.3891983032
9 33.9681015015 -84.2304000854
4 33.9720993042 -84.4417037964
1 33.9781990051 -117.903999329
1 33.9791984558 -81.2589035034
1 33.9864006042 -118.088401794
2 34.0008010864 -117.126602173
6 34.001701355 -84.4710006714
2 34.0091018677 -84.0087966919
1 34.0092010498 -118.108299255
1 34.0115013123 -117.853500366
1 34.0119018555 -118.468200684
1 34.0144004822 -117.277198792
1 34.0245018005 -83.2246017456
3 34.0246009827 -118.484802246
3 34.0247001648 -84.5033035278
1 34.0307998657 -81.0014038086
2 34.0372009277 -117.95880127
1 34.0396003723 -81.8075027466
10 34.0413017273 -84.3472976685
21 34.0415992737 -118.298797607
3 34.0469017029 -118.048500061
3 34.0485992432 -118.442398071
3 34.0519981384 -118.129402161
5 34.0522994995 -118.3852005
1 34.0530014038 -117.248901367
1 34.0598983765 -118.310302734
1 34.0634994507 -117.759597778
1 -34.0 -64.0
2 34.0658988953 -117.789596558
7 34.0709991455 -117.700996399
2 34.0749015808 -118.39969635
3 34.0778007507 -117.626098633
3 34.0789985657 -117.849403381
4 34.081401825 -81.1498031616
4 34.0815010071 -118.179199219
3 34.0816993713 -84.2553024292
1 34.0909996033 -118.294296265
2 34.0918006897 -84.2209014893
2 34.1006011963 -118.32749939
1 34.1124992371 -118.190803528
3 34.1189994812 -84.4477005005
2 34.1222991943 -117.714302063
3 34.125 -118.049598694
2 34.1255989075 -77.9189987183
2 34.1377983093 -117.947502136
2 34.1444015503 -118.893501282
7 34.1537017822 -116.418899536
6 34.1539993286 -118.498199463
3 34.1562995911 -118.136199951
1 34.1577987671 -116.273200989
3 34.1633987427 -118.607696533
7 34.1646003723 -118.254798889
1 34.1647987366 -118.400802612
2 34.1674995422 -83.9120025635
1 34.1693000793 -118.266296387
6 34.1702003479 -118.955802917
2 34.1717987061 -118.291496277
8 34.1782989502 -118.381202698
1 34.1853981018 -118.390800476
4 34.1855010986 -118.314598083
5 34.1871986389 -80.7063980103
1 34.1898002625 -82.1479034424
3 34.1959991455 -119.16809845
1 34.1980018616 -119.172599792
2 34.2033996582 -118.692199707
1 34.2078018188 -80.2818984985
1 34.2132987976 -118.879997253
1 34.2321014404 -119.075202942
3 34.2321014404 -77.8834991455
1 34.2416992188 -118.55039978
2 34.2499008179 -88.716796875
5 34.2686004639 -118.329498291
2 34.2863006592 -119.226699829
2 34.2868003845 -118.613998413
4 34.3067016602 -83.8086013794
1 34.3106002808 -118.878700256
10 34.3737983704 -119.717796326
3 34.4014015198 -119.075302124
6 34.4090003967 -119.720397949
1 34.4308013916 -118.464500427
1 34.4412002563 -119.618598938
1 34.4567985535 -77.6690979004
1 34.4630012512 -84.1510009766
7 34.4660987854 -118.574699402
4 34.4796981812 -82.6781997681
5 34.4852981567 -97.8522033691
1 34.5337982178 -117.351303101
7 34.534198761 -82.7166976929
1 34.5713996887 -78.7565994263
2 -34.5875015259 -58.6725006104
1 34.6007995605 -78.967300415
15 34.6152992249 -89.3647003174
1 34.6628990173 -98.4776992798
3 34.6684989929 -86.5576019287
2 34.6809005737 -111.702796936
2 34.6931991577 -81.6098022461
3 34.7000007629 -76.7741012573
7 34.7192993164 -86.5604019165
1 34.7251014709 -83.5108032227
1 34.726600647 -82.4598007202
2 34.7337989807 -92.3665008545
9 34.7789993286 -77.4306030273
6 34.7984008789 -92.2449035645
5 34.8167991638 -86.6825027466
1 34.8600997925 -82.2463989258
2 34.9011001587 -82.2661972046
1 34.9272994995 -78.9093017578
2 34.9477005005 -111.939598083
1 34.9556007385 -120.502700806
1 34.9701004028 -116.992897034
1 34.9850006104 -80.5354995728
2 35.0448989868 -77.4214019775
3 35.0480995178 -85.2833023071
3 35.0508003235 -120.485801697
2 35.0910987854 -89.6510009766
9 35.1025009155 -106.611701965
1 35.1059989929 -79.4506988525
1 35.106300354 -80.7119979858
2 35.1091003418 -106.580703735
2 35.1133003235 -89.9020996094
10 35.1241989136 -89.9521026611
8 35.1292991638 -118.511001587
4 35.1413993835 -114.491600037
1 35.1665000916 -120.437599182
2 35.170501709 -85.2095031738
1 35.1707000732 -80.7919998169
1 35.1786994934 -89.7565002441
4 35.2052993774 -101.788696289
4 35.2060012817 -80.8290023804
5 35.293598175 -80.7350006104
1 35.2984008789 -80.6443023682
2 35.3011016846 -81.5793991089
3 35.3213996887 -81.2973022461
7 35.3381004333 -119.022499084
9 35.3422012329 -82.4713973999
1 35.3456001282 -119.07559967
2 35.3512001038 -86.1837997437
2 35.3852996826 -81.0469970703
1 35.4034004211 -80.8610992432
2 35.4239006042 -84.6680984497
1 35.4379997253 -118.831199646
1 35.4608001709 -82.471496582
3 35.4698982239 -80.8800964355
1 35.4706993103 -97.5205001831
4 35.4715003967 -97.5189971924
2 35.4761009216 -81.2539978027
3 35.506401062 -81.0371017456
7 35.5421981812 -82.99949646
1 35.5498008728 -118.917098999
1 35.5531997681 -117.676498413
1 35.5751991272 -88.8585968018
3 35.5783004761 -80.8293991089
4 35.5848007202 -78.2461013794
2 35.6218986511 -82.4709014893
1 35.6501998901 -83.9782028198
8 35.6744003296 -80.4803009033
1 35.6850013733 139.751403809
6 35.7056999207 -83.9838027954
9 35.7080001831 -97.5748977661
1 35.7173995972 -86.8926010132
5 35.7225990295 -78.8740997314
1 35.7518997192 -79.2248001099
1 35.7611999512 -81.7279968262
1 35.7666015625 -81.3355026245
7 35.7895011902 -78.8742980957
5 35.8003005981 -83.5210037231
2 35.8061981201 -105.915298462
1 35.820400238 -78.6782989502
12 35.8278007507 -78.6420974731
8 35.8479995728 -78.7004013062
2 35.8496017456 -86.3850021362
1 35.8535003662 -80.1083984375
1 35.8555984497 -83.7449035645
1 35.8590011597 -97.4339981079
7 35.8895988464 -78.9244003296
1 35.9196014404 -78.4585037231
1 35.9221000671 -95.8776016235
1 35.9253005981 -85.4555969238
3 35.9367980957 -77.8190002441
1 35.9445991516 -80.4391021729
3 35.9585990906 -119.455001831
5 35.9586982727 -80.0073013306
24 35.959400177 -86.5419998169
2 35.9724006653 -83.9595031738
1 35.9724006653 -84.290397644
1 35.9766998291 -78.554397583
1 35.9925003052 -78.9017028809
2 36.0008010864 -106.131599426
4 36.007900238 -80.3696975708
1 36.0172996521 -95.9356994629
5 36.0200004578 -75.6698989868
1 36.0211982727 -86.5595016479
10 36.0327987671 -115.024902344
2 36.0376014709 -90.9063034058
1 36.0536003113 -80.3153991699
1 36.0581016541 -94.077796936
1 36.0606994629 -95.8063964844
1 36.0609016418 -86.960899353
4 36.084400177 -79.8208999634
2 36.0863990784 -80.2636032104
2 36.0918006897 -79.450302124
3 36.0994987488 -84.550201416
3 36.1399002075 -79.2665023804
2 36.1414985657 -86.8599014282
4 36.1458015442 -86.7844009399
2 36.1459999084 -80.3243026733
9 36.1515007019 -115.204803467
10 36.1646003723 -80.37840271
5 36.1781997681 -86.6098022461
4 36.1814994812 -119.362297058
5 36.2142982483 -115.213096619
7 36.2221984863 -83.3236999512
1 36.2237014771 -82.7085037231
1 36.2265014648 -85.6802978516
1 36.2349014282 -115.290496826
2 36.3554992676 -95.602897644
4 36.3698997498 -121.84059906
2 36.3768997192 -119.184402466
3 36.401599884 -103.355003357
3 36.4290008545 -77.7247009277
1 36.4641990662 -87.379699707
1 36.5163993835 -82.5412979126
6 36.5232009888 -104.488899231
5 36.5597000122 -87.4096984863
2 36.5820007324 -93.0990982056
1 36.6175003052 -121.921302795
3 36.6463012695 -76.257598877
1 36.6753005981 -121.610198975
3 36.6859016418 -121.629302979
1 36.7043991089 -76.609703064
3 36.731098175 -83.7529983521
20 36.7557983398 -76.2928009033
3 36.7695007324 -119.795097351
1 36.778301239 -76.5987014771
1 36.788898468 -114.143096924
1 36.806098938 -76.0612030029
4 36.8372001648 -76.1464004517
6 -36.8666992188 174.766693115
3 36.873500824 -119.638198853
2 36.886100769 -76.2667999268
5 36.8928985596 -76.1467971802
1 36.9659004211 -119.305702209
2 36.9782981873 -93.2332000732
1 37.0269012451 -88.6481018066
1 37.0730018616 -95.6184005737
3 37.1170005798 -76.5134963989
2 37.1239013672 -113.58719635
2 37.1300010681 -76.450302124
1 37.1409988403 -83.737197876
1 37.1797981262 -87.6839981079
5 37.1884002686 -93.2912979126
1 37.1930999756 -121.836402893
4 37.1991004944 -121.961898804
1 37.2519989014 -79.9772033691
7 37.2555007935 -121.924499512
2 37.2667999268 -80.4325027466
3 37.2722015381 -121.843597412
1 37.2737007141 -77.2197036743
1 37.2803001404 -121.956703186
1 37.2834014893 -79.8135986328
1 37.289100647 -76.7310028076
2 37.2900009155 -120.488800049
1 37.2971992493 -121.886802673
1 37.3041992188 -122.094596863
1 37.306098938 -122.001998901
9 37.3073005676 -121.856796265
2 37.3268013 -87.4695968628
1 37.3370018005 -89.5911026001
5 37.3398017883 -77.4586029053
3 37.3422012329 -121.883300781
1 37.3442001343 -107.080200195
1 37.3507003784 -120.496398926
5 37.354801178 -88.0783996582
7 37.3648986816 -121.966003418
4 37.3702011108 -122.214500427
1 37.3842010498 -122.019599915
3 37.3874015808 -121.902397156
1 37.3886985779 -122.018798828
1 37.3960990906 -121.961700439
4 37.3973999023 -122.073196411
3 37.4169998169 -79.9131011963
5 37.4178009033 -122.17199707
1 37.4192008972 -122.057403564
1 37.4225006104 -122.142303467
5 37.4403991699 -121.870498657
2 37.4426002502 -77.6719970703
4 37.4449005127 -77.2983016968
1 37.4575996399 -122.104103088
1 37.4589996338 -122.178100586
1 37.4878997803 -82.4955978394
2 37.4980010986 -122.267196655
1 37.5037994385 -121.525299072
5 37.515499115 -121.896202087
1 37.5317001343 -86.0380020142
1 37.5331001282 -122.24710083
2 37.5353012085 -121.979202271
1 37.5372009277 -120.848701477
11 37.5401992798 -122.304100037
8 37.5409011841 -77.4801025391
4 37.5509986877 -122.077796936
1 37.5671005249 -122.371002197
3 37.5774993896 -83.7139968872
1 37.6133995056 -77.256401062
2 37.6192016602 -77.4960021973
1 37.6385002136 -121.638397217
1 37.6393013 -122.044197083
6 37.6534004211 -122.423103333
1 37.6609992981 -77.5311965942
1 37.662399292 -121.89630127
4 37.6679992676 -121.004096985
1 37.682800293 -122.457702637
2 37.7014007568 -97.4404983521
4 37.7034988403 -122.148399353
1 37.7089996338 -122.088500977
3 37.7153015137 -85.8564987183
2 37.7186012268 -121.916397095
1 37.7229995728 -122.484199524
1 37.7327003479 -89.2033996582
1 37.7337989807 -77.8880996704
1 37.7607002258 -122.484199524
30 37.7644996643 -122.429397583
4 37.7666015625 -84.3031005859
12 37.7691001892 -122.444900513
1 37.7734985352 -122.278800964
5 37.7737998962 -97.3675994873
1 37.7757987976 -122.41280365
4 37.7771987915 -122.493103027
7 37.7806015015 -121.990402222
10 37.7949981689 -122.219299316
3 37.8014984131 -79.512298584
2 37.8019981384 -99.9981994629
1 37.8115997314 -122.241996765
16 -37.8166999817 144.966705322
2 37.8172988892 -81.1613998413
1 37.8179016113 -83.7807998657
8 37.8249015808 -87.5334014893
1 37.8308982849 -122.219596863
1 37.8381004333 -122.102600098
1 37.8462982178 -103.583602905
2 -37.8666992188 144.899993896
1 37.8698997498 -122.070999146
1 37.8754005432 -121.686798096
11 37.8781013489 -122.271003723
1 37.8916015625 -122.038101196
1 37.8959007263 -122.566299438
2 37.9020996094 -122.115699768
1 37.9536018372 -122.07800293
2 37.9567985535 -87.3515014648
2 37.96849823 -84.1460037231
2 37.9719009399 -122.502296448
2 37.9796981812 -122.005599976
4 37.9887008667 -84.4879989624
3 37.9962997437 -107.880500793
3 37.9980010986 -122.521202087
2 38.004699707 -84.5334014893
1 38.0069999695 -79.0483016968
6 38.0158996582 -84.484703064
2 38.0335998535 -86.6853027344
2 38.0447006226 -92.6560974121
9 38.0615005493 -84.4565963745
5 38.0 -87.5631027222
4 38.0887985229 -78.5591964722
300 38.0 -97.0
1 38.1102981567 -78.9073028564
1 38.1162986755 -122.251602173
1 38.1300010681 -85.5793991089
2 38.1441993713 -85.6931991577
14 38.1879997253 -85.8365020752
10 38.2084999084 -85.6918029785
3 38.2251014709 -122.664703369
1 38.2356987 -84.959197998
7 38.2551994324 -85.5458984375
1 38.2579994202 -122.066802979
1 38.2705993652 -85.6237030029
1 38.2785987854 -104.6434021
1 38.3022994995 -77.484703064
2 38.3204994202 -77.4113006592
1 38.3363990784 -82.992401123
1 38.3433990479 -122.704101562
1 38.3445014954 -121.429298401
3 38.3684997559 -82.4244995117
4 38.3927993774 -122.750701904
1 38.3928985596 -78.6181030273
1 38.4207000732 -86.927696228
1 38.4230995178 -90.4005966187
4 38.4336013794 -77.3887023926
6 38.4468002319 -122.784103394
4 38.4505996704 -78.8790969849
