"hotel id":"gr_overall":"gr_amenity":"gr_checkin":"gr_cleanliness":"gr_comfort":"gr_dining":"gr_location":"gr_maintenance":"gr_staff":"gr_value":"distance":"hotel_name":"star_rating":"latitude":"longitude":"amenities"
4972:4.2201086957:4.060615942:4.361557971:4.5808695652:4.4369927536:3.917826087:4.2236594203:4.4370289855:4.1297463768:4.2832971014:13.72:"Chicago Marriott Suites O'Hare":3:41.9902:-87.8598:"TV|PHSPKR|TEL|ADPTRS|AIRCON|OTA_P_903|WAKEUP|SHOWER|TVRMOT|ALRMCK|DISABL|BATH|EXCKOT|ROOM|GRABBR|BUSCTR|MADSVC|RADIO|ICEMCH|VENDNG|LOUNGE|CRIB|REST|GYM|MTGFAC|VALET|TMPCTL|SAFDEP|WETBAR|INTRNT|ELEV|MOVIES|EXCKIN|ATM|TVCAB|NWSPPR|SHUTTL|NWSSTD|PRKNG|COFFEE|INTHS|HAIR|FAX|COFMKR|POOL|IRONBD|LDRYMT|PRKOUT|VIDCKO|IRON|ORBGYM|NSMK"
4973:4.2290942029:3.545:3.661884058:4.3008333333:4.4575724638:3.7602173913:4.2941666667:4.0942391304:4.0896014493:4.2437681159:20.16:"Hampton Inn Chicago-Lombard/Oak brook":3:41.8457:-88.0108:"MTGFAC|BUSCTR|INTRNT|WCHR|ORBWLS|CNFFAC|ORBGYM|INTHS|GYM"
5591:4.1800724638:4.3932971014:4.359057971:4.3932971014:5:3.4838768116:4.4717391304:4.6967391304:4.6576086957:4.6518115942:33.13:"Country Inn & Suites By Carlson St. Charles":3:41.9206:-88.268:"DESK24|AIRCON|SPRINK|WAKEUP|DISABL|MDMRM|SPA|EXCKOT|GRABBR|SMKDET|BUSCTR|MADSVC|PETS|ICEMCH|VENDNG|CRIB|JACUZ|PRKRV|REFRIG|GYM|SOFABD|POOLIN|VALET|WCHR|BRALEL|SECURE|INTRNT|FIRELT|ELEV|FEMA|TVCAB|PRKBUS|CPSVC|MICRWV|FPRKNG|INTHS|RLWY|HAIR|COFMKR|SAFE|POOL|IRONBD|PRKOUT|IRON|HEALTH|POOLHT|ORBGYM|NSMK|MULTI"
5722:3.8328623188:4.1053623188:4.290615942:4.2835869565:4.3708333333:3.3760507246:4.5548188406:4.0163043478:4.2872101449:4.2780434783:26.14:"Courtyard by Marriott Chicago Lincolnshire":3:42.1975:-87.9316:"SAFDEP|TV|INTRNT|TEL|ELEV|MOVIES|EXCKIN|AIRCON|OTA_P_903|TVCAB|WAKEUP|NWSPPR|TENNIS|SHOWER|MICRWV|TVRMOT|PRKNG|ALRMCK|DISABL|FPRKNG|INTHS|EXCKOT|RLWY|HAIR|BUSCTR|GRABBR|MADSVC|FAX|RADIO|ICEMCH|VENDNG|COFMKR|POOL|IRONBD|LDRYMT|CRIB|REST|GYM|SOFABD|PRKOUT|MTGFAC|VALET|IRON|ORBGYM|NSMK|TMPCTL"
5723:3.5351086957:4.5351086957:5:5:5:3.0681521739:4.9318478261:4.5351086957:5:4.4648913043:34.13:"Courtyard by Marriott Chicago Waukegan/Gurnee":3:42.3464:-87.8963:"SAFDEP|TV|INTRNT|TEL|ELEV|MOVIES|EXCKIN|ADPTRS|AIRCON|OTA_P_903|ATM|TVCAB|WAKEUP|NWSPPR|CONN|SHOWER|MICRWV|TVRMOT|PRKNG|ALRMCK|DISABL|FPRKNG|INTHS|EXCKOT|HAIR|BUSCTR|GRABBR|MADSVC|FAX|RADIO|ICEMCH|VENDNG|COFMKR|POOL|IRONBD|LDRYMT|CRIB|REST|GYM|SOFABD|PRKOUT|MTGFAC|VALET|IRON|ORBGYM|NSMK|TMPCTL"
5729:3.7825724638:3.4586956522:4.214057971:3.9038043478:4.1344927536:3.3218478261:3.8047826087:3.7645652174:3.8705797101:3.8001811594:12.7:"Comfort Suites O'Hare Arprt":2:41.9555:-87.8587:"INTRNT|MOVIES|OTA_P_903|TVCAB|SHUTTL|NWSSTD|MICRWV|PRKNG|ORBWLS|ALRMCK|DISABL|INTHS|ORBBRK|HAIR|SMKDET|BUSCTR|PETS|FAX|ICEMCH|COFMKR|RMPACC|CTYCTR|REST|REFRIG|GYM|PRKOUT|MTGFAC|IRON|ORBGYM|BRALEL|NSMK"
5823:4.4098913043:4.3436231884:4.8228623188:4.6905072464:4.5565942029:4.0490942029:4.8763768116:4.6699275362:4.830615942:4.2995652174:0.1:"Omni Chicago Hotel":4:41.8945:-87.6243:"TV|TEL|DESK24|AIRCON|OTA_P_903|WAKEUP|DOUBLE|TVRMOT|MINBAR|ALRMCK|AVEQUP|BEAUTY|DISABL|SPA|BARBER|EXCKOT|ROOM|BUSCTR|PETS|RADIO|ICEMCH|CURREX|LOUNGE|DSKLMP|JACUZ|REST|BELL|GYM|SOFABD|MTGFAC|POOLIN|VALET|SECURE|TMPCTL|SAFDEP|INTRNT|ELEV|MOVIES|EXCKIN|ATM|TVCAB|NWSPPR|INTHS|HEAT|CONDSK|HAIR|FAX|SITTNG|COFMKR|SAFE|POOL|IRONBD|DATAPT|CTYCTR|ROOM24|TOILET|KING|IRON|ORBGYM|NSMK"
5845:4.4689855072:4.0147826087:4.714057971:4.8296376812:4.9402898551:4.1621014493:4.8032971014:4.6122826087:4.9534782609:4.7008695652:15.66:"Residence Inn by Marriott Chicago O'Hare":3:42.0086:-87.8893:"TV|TEL|AIRCON|OTA_P_903|WAKEUP|TVRMOT|ALRMCK|DISABL|EXCKOT|GRABBR|BUSCTR|MADSVC|PETS|RADIO|PICNIC|ICEMCH|CRIB|REFRIG|GYM|SOFABD|MTGFAC|KIDACT|VALET|FIREPL|TMPCTL|SAFDEP|INTRNT|KITFUL|ELEV|MOVIES|ATM|TVCAB|NWSPPR|SHUTTL|MICRWV|PRKNG|FPRKNG|INTHS|RLWY|HAIR|FAX|COFMKR|POOL|IRONBD|LDRYMT|PRKOUT|IRON|ORBGYM|NSMK"
5847:2.8630072464:2.2825362319:4.0170289855:3.0876086957:2.8561231884:2.4232971014:4.7263043478:2.6844927536:3.9:3.3693115942:0.2:"Red Roof Inn Chi Downtown Magnificent  Mile":2:41.8936:-87.6229:"TV|VIDEO|PHSPKR|TEL|FIRELT|FAMILY|ELEV|MOVIES|AIRCON|ATM|DOUBLE|FEMA|TVCAB|WAKEUP|SINGLE|CPSVC|NWSPPR|MICRWV|TVRMOT|GOLF|PRKNG|ALRMCK|DISABL|MDMRM|BATH|HEAT|HAIR|SMKDET|ELECDR|BUSCTR|MADSVC|PETS|RADIO|COFMKR|SAFE|IRONBD|DSKLMP|DATAPT|CTYCTR|REST|PASYSM|ADA|VIDCKO|IRON|NSMK|SECURE|TMPCTL"
5848:3.7671014493:2.820942029:4.4443478261:4.0494565217:3.6096376812:2.9257971014:4.3668478261:3.4222826087:4.4055072464:4.0602898551:21.09:"Red Roof Inn Chicago O'Hare Airport":2:42.0444:-87.9833:"TV|INTRNT|VIDEO|PHSPKR|TEL|MOVIES|AIRCON|DOUBLE|FEMA|TVCAB|WAKEUP|SINGLE|NWSPPR|MICRWV|TVRMOT|PRKNG|SECU24|ALRMCK|DISABL|MDMRM|FPRKNG|BATH|INTHS|HEAT|SMKDET|ELECDR|MADSVC|PETS|RADIO|SAFE|DSKLMP|DATAPT|ADA|VIDCKO|NSMK|SECURE|TMPCTL"
5911:4.1508333333:3.6004347826:4.6493115942:4.5250724638:4.4782608696:3.0869927536:4.850942029:4.0738405797:4.5280434783:4.131884058:0.56:"Hotel 71":3:41.8877:-87.6258:"BUSCTR|SAFDEP|PETS|TEL|LOUNGE|DESK24|CTYCTR|REST|MTGFAC|VALET|PRKNG|DISABL|ORBGYM|SPA|BABY|CONLEV|NSMK|ROOM"
6037:::::::::::33.46:"Comfort Inn & Suites":2:41.869:-88.274:"CNTBRK|INTRNT|FAX|POOL|LDRYMT|CTYCTR|REFRIG|OTA_P_903|TVCAB|GYM|MTGFAC|POOLIN|MICRWV|PRKNG|DISABL|ORBGYM|INTHS|NSMK|ORBBRK"
6040:2.8207608696:2.6964130435:4.3435144928:2.7268478261:2.7572826087:2.7973188406:3.6990217391:2.7268478261:4.1881521739:3.3130797101:26.46:"Days Inn  Naperville/Chicago":2:41.7959:-88.1209:"PETS|FAX|ICEMCH|COFMKR|IRONBD|LDRYMT|DATAPT|PRKRV|WAKEUP|PRKOUT|CPSVC|PRKTRK|WCHR|ALRMCK|DISABL|FPRKNG|SECURE|MULTI"
6041:4.2181985294:4.7818014706:5:5:5:4.0547794118:5:4.7818014706:4.5636029412:4.6545955882:39.38:"Fairfield Inn by Marriott Joliet South":2:41.4953:-88.1673:"SAFDEP|TV|INTRNT|TEL|ELEV|EXCKIN|AIRCON|OTA_P_903|TVCAB|WAKEUP|NWSPPR|TENNIS|CONN|TVRMOT|PRKNG|ALRMCK|DISABL|FPRKNG|INTHS|RLWY|BUSCTR|GRABBR|MADSVC|PETS|FAX|RADIO|ICEMCH|VENDNG|COFMKR|SAFE|POOL|IRONBD|CRIB|REFRIG|GYM|SOFABD|PRKOUT|VALET|IRON|ORBGYM|NSMK|TMPCTL"
6043:2.7095289855:2.4622101449:3.8034782609:3.0014492754:2.8895289855:2.7638405797:3.4954347826:2.5875:3.4121014493:3.0163405797:17.34:"Days Inn Alsip":2:41.6617:-87.7457:"DESK24|EXCKIN|WAKEUP|CPSVC|NWSPPR|TVRMOT|PRKTRK|ALRMCK|FPRKNG|EXCKOT|PETS|FAX|ICEMCH|VENDNG|DSKLMP|DATAPT|PRKRV|TVSAT|GYM|PRKOUT|WCHR|FRCLLS|ORBGYM|MULTI|SECURE"
6047:4.5989130435:4.5785869565:4.9793478261:4.8097826087:4.8842391304:3.9422826087:4.847173913:4.8097826087:4.714673913:4.5989130435:17.08:"Hilton Chicago/Oak Brook":3:41.8602:-87.9534:"MTGFAC|BUSCTR|INTRNT|POOL|WCHR|ORBWLS|CNFFAC|ORBGYM|INTHS|REST|OTA_P_903|GYM"
6051:4.2563043478:3.9328623188:3.9380797101:3.9647463768:3.8341304348:3.5652536232:3.9570289855:3.8623188406:3.9380797101:3.7222463768:18.56:"Renaissance Chicago North Shore Hotel":4:42.1352:-87.7883:"TV|PHSPKR|TEL|ADPTRS|AIRCON|OTA_P_903|WAKEUP|CONN|SHOWER|TVRMOT|ALRMCK|DISABL|EXCKOT|ROOM|GRABBR|BUSCTR|MADSVC|PETS|RADIO|ICEMCH|VENDNG|LOUNGE|CRIB|REST|GAME|GYM|SOFABD|MTGFAC|CAR|CRDTEL|KIDACT|VALET|TMPCTL|SAFDEP|INTRNT|ELEV|MOVIES|EXCKIN|ATM|TVCAB|NWSPPR|NWSSTD|TENNIS|PRKNG|FPRKNG|INTHS|RLWY|CONDSK|HAIR|FAX|COFMKR|POOL|IRONBD|LDRYMT|PRKOUT|VIDCKO|IRON|ORBGYM|NSMK"
6065:2.5805084746:2.7720762712:5:2.388940678:3.1610169492:1.7720762712:3.388940678:2.5805084746:5:2.5805084746:22.98:"ESA Chicago-Darien":2:41.7182:-88.002:"SAFDEP|TEL|KITFUL|ELEV|AIRCON|DOUBLE|WAKEUP|CPSVC|QUEEN|PRKNG|KITETT|DISABL|COFFEE|FPRKNG|HEAT|PETS|FAX|VENDNG|IRONBD|CTYCTR|GYM|SOFABD|VALET|KING|FRCLLS|ORBGYM|NSMK"
6072:3.9355072464:4.1266666667:4.0032608696:4.5042028986:4.3765217391:3.9501086957:5:4.3765217391:4.3765217391:4.0178623188:0.69:"Fairmont Chicago, Millennium Park":4:41.8863:-87.6215:"TV|VIDEO|PHSPKR|TEL|DESK24|WHTBRD|AIRCON|SPRINK|WAKEUP|DOUBLE|CONN|SHOWER|TVRMOT|MINBAR|ALRMCK|PRKIND|AVEQUP|DISABL|BATH|MDMRM|SPA|EXCKOT|ROOM|PRKVAL|ELECDR|SMKDET|BUSCTR|MADSVC|PETS|RADIO|PRJECT|CURREX|LOUNGE|CRIB|DSKLMP|REST|BELL|GYM|MTGFAC|ADA|CRDTEL|DOCTOR|VALET|SECURE|TMPCTL|SAFDEP|INTRNT|OVRPRJ|IDD|SECSVC|ELEV|MOVIES|CNFSTE|EXCKIN|ATM|FEMA|TVCAB|SINGLE|CPSVC|NWSSTD|PRKNG|SECU24|COFFEE|INTHS|HEAT|CONDSK|CMPRTL|EASEL|EXLEVL|HAIR|COFMKR|SAFE|IRONBD|DATAPT|CTYCTR|PASYSM|TRNDWN|VIDCKO|IRON|HEALTH|NTECLB|ORBGYM|BABY|NSMK|BTHTEL|NRSERY"
6073:2.6316304348:2.3176449275:4.4891304348:2.5591666667:2.5591666667:4.4891304348:3.1207608696:1.8768115942:3.1207608696:3.8067753623:26.76:"Fairfield Inn & Suites by Marriott Chicago Naperville":3:41.8028:-88.1294:"SAFDEP|TV|INTRNT|TEL|ELEV|MOVIES|EXCKIN|AIRCON|OTA_P_903|ATM|TVCAB|WAKEUP|NWSPPR|TENNIS|CONN|SHOWER|MICRWV|TVRMOT|PRKNG|ALRMCK|DISABL|FPRKNG|INTHS|EXCKOT|RLWY|HAIR|BUSCTR|GRABBR|MADSVC|FAX|RADIO|ICEMCH|VENDNG|COFMKR|POOL|IRONBD|LDRYMT|CRIB|JACUZ|GYM|SOFABD|PRKOUT|MTGFAC|VALET|IRON|ORBGYM|NSMK|TMPCTL"
6078:4:5:5:5:5:5:4:5:5:4:19.71:"Hilton Chicago/Northbrook":3:42.1041:-87.8869:"BUSCTR|INTRNT|PETS|POOL|CNFFAC|JACUZ|REST|GYM|MTGFAC|WCHR|ORBWLS|ORBGYM|INTHS"
6080:3.2619565217:3.037173913:4.1758695652:3.5472826087:3.8958695652:2.8432608696:3.8905434783:3.2768478261:4.0860869565:3.6105434783:21.3:"Holiday Inn Chicago West - Itasca":3:41.9722:-88.0263:"SAFDEP|TV|INTRNT|OVRPRJ|DVD|MOVIES|ADPTRS|WHTBRD|ATM|CONN|MICRWV|DISABL|SAUNA|BATH|INTHS|RLWY|ROOM|HAIR|MADSVC|FAX|ICEMCH|COFMKR|POOL|LOUNGE|EMAIL|IRONBD|DSKLMP|CRIB|TVSAT|SOFABD|ADA|POOLIN|TMPCTL"
